timestamp,vDC,iDC,iA,iB,vA,vB,speed,regen_method,throttle,iqRef,iqFdb,temp_fet,power,error,SOC,vBMS,iBMS
8979,18951,67,27,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8980,18951,67,27,44,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
8981,18952,67,26,45,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
8982,18951,65,26,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8983,18951,67,27,44,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8984,18951,67,27,44,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8985,18951,68,27,44,21,21,0,1,0,-5987,-5857,32,0,0,99,4096,0
8986,18951,68,26,44,21,21,0,1,0,-5987,-5857,32,0,0,99,4096,0
8987,18951,69,27,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8988,18951,68,27,44,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8989,18951,67,27,45,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
8990,18951,68,28,44,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
8991,18951,68,26,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8992,18951,68,26,46,21,21,0,1,0,-5987,-5857,32,0,0,99,4096,0
8993,18951,67,27,46,21,21,0,1,0,-5987,-5857,32,0,0,99,4096,0
8994,18951,67,27,45,21,21,0,1,0,-5987,-5857,32,0,0,99,4096,0
8995,18951,67,27,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8996,18951,67,27,47,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
8997,18951,67,26,45,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
8998,18951,66,28,45,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
8999,18951,67,26,45,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
9000,18951,67,27,45,23,23,0,1,0,-5987,-5857,32,0,0,99,4096,0
9001,18951,67,26,45,41,41,0,1,0,-5987,-5857,32,0,0,99,4096,0
9002,18951,67,26,45,103,103,0,1,0,-5987,-5857,32,0,0,99,4096,0
9003,18951,66,27,46,69,57,0,1,0,-5987,-5857,32,0,0,99,4096,0
9004,18951,66,27,49,16,92,0,1,0,-5987,-5857,32,0,0,99,4096,0
9005,18951,65,28,46,17,32,0,1,0,-5987,-5857,32,0,0,99,4096,0
9006,18951,68,26,46,16,16,0,1,0,-5987,-5857,32,0,0,99,4096,0
9007,18951,66,26,44,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
9008,18951,68,27,44,24,24,0,1,0,-5987,-5857,32,0,0,99,4096,0
9009,18950,66,27,43,27,27,0,1,0,-5987,-5857,32,0,0,99,4096,0
9010,18951,66,27,41,25,25,0,1,0,-5987,-5857,32,0,0,99,4096,0
9011,18951,67,27,41,29,29,0,1,0,-5987,-5857,32,0,0,99,4096,0
9012,18951,67,26,44,24,24,0,1,0,-5987,-5857,32,0,0,99,4096,0
9013,18951,65,26,44,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
9014,18951,67,26,45,24,24,0,1,0,-5987,-5857,32,0,0,99,4096,0
9015,18951,66,27,45,46,46,0,1,0,-5987,-5857,32,0,0,99,4096,0
9016,18951,66,27,43,77,77,0,1,0,-5987,-5857,32,0,0,99,4096,0
9017,18951,67,27,42,86,86,0,1,0,-5987,-5857,32,0,0,99,4096,0
9018,18951,67,28,42,78,78,0,1,0,-5987,-5857,32,0,0,99,4096,0
9019,18951,66,28,42,29,29,0,1,0,-5987,-5857,32,0,0,99,4096,0
9020,18951,65,27,44,14,14,0,1,0,-5987,-5857,32,0,0,99,4096,0
9021,18951,65,28,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
9022,18951,63,27,40,192,192,0,1,0,-5987,-5857,32,0,0,99,4096,0
9023,18951,63,27,39,346,335,0,1,0,-5987,-5857,32,0,0,99,4096,0
9024,18951,63,27,50,251,375,0,1,0,-5987,-5857,32,0,0,99,4096,0
9025,18951,63,27,45,315,364,0,1,0,-5987,-5857,32,0,0,99,4096,0
9026,18951,62,28,40,638,580,0,1,0,-5987,-5857,32,0,0,99,4096,0
9027,18951,64,27,49,113,440,0,1,0,-5987,-5857,32,0,0,99,4096,0
9028,18951,63,27,34,536,517,0,1,0,-5987,-5857,32,0,0,99,4096,0
9029,18951,63,27,50,314,463,0,1,0,-5987,-5857,32,0,0,99,4096,0
9030,18951,62,27,41,426,432,0,1,0,-5987,-5857,32,0,0,99,4096,0
9031,18951,63,27,43,517,447,0,1,0,-5987,-5857,32,0,0,99,4096,0
9032,18951,65,27,50,49,317,0,1,0,-5987,-5857,32,0,0,99,4096,0
9033,18951,65,26,38,348,348,0,1,0,-5987,-5857,32,0,0,99,4096,0
9034,18951,65,27,41,344,302,0,1,0,-5987,-5857,32,0,0,99,4096,0
9035,18951,64,27,48,100,154,0,1,0,-5987,-5857,32,0,0,99,4096,0
9036,18951,65,26,48,17,83,0,1,0,-5987,-5857,32,0,0,99,4096,0
9037,18951,67,27,45,14,14,0,1,0,-5987,-5857,32,0,0,99,4096,0
9038,18951,66,27,44,21,21,0,1,0,-5987,-5857,32,0,0,99,4096,0
9039,18951,67,27,45,34,34,0,1,0,-5987,-5857,32,0,0,99,4096,0
9040,18951,66,27,45,24,24,0,1,0,-5987,-5857,32,0,0,99,4096,0
9041,18951,66,27,46,20,20,0,1,0,-5987,-5857,32,0,0,99,4096,0
9042,18951,67,27,46,22,22,0,1,0,-5987,-5857,32,0,0,99,4095,0
9043,18951,65,27,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4095,0
9044,18951,67,26,46,22,22,0,1,0,-5987,-5857,32,0,0,99,4095,0
9045,18950,67,27,45,23,23,0,1,0,-5987,-5857,32,0,0,99,4095,0
9046,18951,67,26,45,22,22,0,1,0,-5987,-5857,32,0,0,99,4095,0
9047,18950,66,27,44,21,21,0,1,0,-5987,-5857,32,0,0,99,4096,0
9048,18951,67,26,46,22,22,0,1,0,-5987,-5857,32,0,0,99,4096,0
9049,18950,77,26,47,22,22,0,1,5,-5987,-5857,32,0,0,99,4096,0
9050,18950,83,23,49,21,21,0,1,5,-5987,-5857,32,0,0,99,4096,0
9051,18950,82,25,47,21,21,0,1,10,-5987,-5857,32,0,0,99,4096,0
9052,18950,82,27,47,21,21,0,1,15,-5987,-5857,32,0,0,99,4096,0
9053,18950,83,23,48,21,21,0,1,15,-5987,-5857,32,0,0,99,4096,0
9054,18950,82,23,49,22,22,0,1,15,-5987,-5857,32,0,0,99,4096,0
9055,18950,82,25,47,22,22,0,1,15,-5987,-5857,32,0,0,99,4096,0
9056,18950,82,24,48,20,20,0,1,15,-5987,-5857,32,0,0,99,4096,0
9057,18950,83,25,48,29,29,0,1,20,-5987,-5857,32,0,0,99,4096,0
9058,18950,80,26,44,204,204,0,1,20,-5987,-5857,32,0,0,99,4096,0
9059,18950,80,26,44,367,338,0,1,25,-5987,-5857,32,0,0,99,4096,0
9060,18950,79,25,57,229,437,0,1,30,-5987,-5857,32,0,0,99,4096,0
9061,18950,78,26,45,581,587,0,1,30,-5987,-5857,32,0,0,99,4096,0
9062,18950,65,27,60,578,781,0,1,30,-5987,-5857,32,0,0,99,4096,0
9063,18950,-14,33,56,1015,1110,0,1,30,-5987,-5857,32,0,0,99,4096,0
9064,18950,-8,32,49,977,878,0,1,30,-5987,-5857,32,0,0,99,4096,0
9065,18950,9,29,60,707,1018,0,1,30,-5987,-5857,32,0,0,99,4096,0
9066,18950,20,28,63,699,877,0,1,30,-5987,-5857,32,0,0,99,4096,0
9067,18950,-1,32,59,971,1094,0,1,30,-5987,-5857,32,0,0,99,4096,0
9068,18951,3,31,48,973,860,0,1,30,-5987,-5857,32,0,0,99,4096,0
9069,18950,23,28,58,696,1004,0,1,30,-5987,-5857,32,0,0,99,4096,0
9070,18950,45,28,60,672,847,0,1,30,-5987,-5857,32,0,0,99,4096,0
9071,18950,68,26,46,907,922,0,1,30,-5987,-5857,32,0,0,99,4096,0
9072,18950,78,26,49,552,696,0,1,30,-5987,-5857,32,0,0,99,4096,0
9073,18950,78,25,55,587,703,0,1,30,-5987,-5857,32,0,0,99,4096,0
9074,18950,78,24,57,491,636,0,1,30,-5987,-5857,32,0,0,99,4096,0
9076,18950,78,26,38,694,660,0,1,30,-5987,-5857,32,0,0,99,4096,0
9077,18950,78,24,57,413,656,0,1,30,-5987,-5857,32,0,0,99,4096,0
9078,18950,76,26,46,891,916,0,1,30,-5987,-5857,32,0,0,99,4096,0
9079,18950,52,26,48,786,902,0,1,30,-5987,-5857,32,0,0,99,4096,0
9080,18949,201,790,1093,613,761,5,1,30,-2870,-2919,30,1,0,99,4096,0
9081,18947,404,1101,2088,623,405,13,1,30,1797,1702,28,3,0,99,4096,0
9082,18947,402,1383,2303,617,419,13,1,30,1797,1784,29,3,0,99,4096,0
9083,18947,401,1222,1955,558,336,13,1,30,1797,1797,29,3,0,99,4095,0
9084,18946,405,1211,2324,616,394,13,1,30,1797,1790,28,3,0,99,4095,0
9085,18946,404,1357,2109,625,420,13,1,30,1797,1788,28,3,0,99,4095,0
9086,18947,402,1177,2238,575,370,13,1,30,1797,1809,29,3,0,99,4095,0
9087,18946,406,1360,2351,595,367,13,1,30,1797,1809,28,3,0,99,4095,0
9088,18947,403,1322,2220,610,414,13,1,30,1797,1798,28,3,0,99,4095,0
9089,18947,403,1313,2053,564,333,13,1,30,1797,1790,29,3,0,99,4095,0
9090,18946,406,1135,2028,631,419,13,1,30,1797,1785,28,3,0,99,4095,0
9091,18946,404,1374,2385,614,413,13,1,30,1797,1785,29,3,0,99,4095,0
9092,18946,405,1197,2157,599,397,13,1,30,1797,1778,29,3,0,99,4095,0
9093,18946,404,1298,2175,627,413,13,1,30,1797,1777,29,3,0,99,4095,0
9094,18946,402,1191,2138,595,381,13,1,30,1797,1778,29,3,0,99,4095,0
9095,18946,403,1256,2164,645,468,13,1,30,1797,1788,29,3,0,99,4095,0
9096,18945,402,1274,2229,634,420,13,1,30,1797,1790,29,3,0,99,4095,0
9097,18945,403,1305,2257,673,497,13,1,30,1797,1788,29,3,0,99,4095,0
9098,18945,402,1286,2170,601,398,13,1,30,1797,1792,29,3,0,99,4095,0
9099,18945,405,1242,2171,681,485,13,1,30,1797,1794,28,3,0,99,4095,0
9100,18945,404,1276,2263,659,486,13,1,30,1797,1794,29,3,0,99,4095,0
9101,18945,404,1303,2206,611,405,13,1,30,1797,1793,29,3,0,99,4095,0
9102,18945,405,1217,2180,678,484,13,1,30,1797,1799,29,3,0,99,4095,0
9103,18945,405,1327,2242,684,501,13,1,30,1797,1792,29,3,0,99,4095,0
9104,18945,403,1233,2211,651,480,13,1,30,1797,1796,29,3,0,99,4095,0
9105,18945,403,1285,2173,649,458,13,1,30,1797,1787,29,3,0,99,4095,0
9106,18945,404,1299,2234,652,461,13,1,30,1797,1793,29,3,0,99,4095,0
9107,18945,405,1275,2246,671,486,13,1,30,1797,1788,29,3,0,99,4095,0
9108,18945,404,1270,2224,679,496,13,1,30,1797,1795,29,3,0,99,4095,0
9109,18945,406,1271,2214,680,500,13,1,30,1797,1795,29,3,0,99,4095,0
9110,18944,405,1273,2200,684,506,13,1,30,1797,1799,29,3,0,99,4095,0
9111,18945,406,1273,2181,698,523,13,1,30,1797,1799,29,3,0,99,4095,0
9112,18947,405,2138,3771,692,519,13,1,0,154,237,29,0,0,99,4095,0
9113,18948,396,67,111,657,464,13,1,0,0,15,30,-1,0,99,4095,0
9114,18948,396,62,98,685,490,13,1,0,0,13,30,-1,0,99,4095,0
9115,18948,397,58,96,679,501,13,1,0,0,12,30,-1,0,99,4095,0
9116,18948,398,57,88,630,403,13,1,0,0,15,30,-1,0,99,4095,0
9117,18949,399,1685,1727,631,436,13,1,-100,-958,-891,30,-3,0,99,4095,0
9118,18951,402,3714,7558,633,424,13,1,-100,-5987,-5797,34,-14,0,99,4095,0
9119,18950,85,837,1601,188,579,0,1,0,-5987,-5845,31,-1,0,99,4095,0
9120,18951,70,26,42,42,42,0,1,0,-5987,-5845,32,0,0,99,4095,0
9121,18951,70,28,43,25,25,0,1,0,-5987,-5845,32,0,0,99,4095,0
9122,18950,70,26,45,22,22,0,1,0,-5987,-5845,32,0,0,99,4095,0
9123,18951,69,26,43,22,22,0,1,0,-5987,-5845,32,0,0,99,4095,0
9124,18951,70,28,43,21,21,0,1,0,-5987,-5845,32,0,0,99,4096,0
9125,18951,69,28,42,21,21,0,1,0,-5987,-5845,32,0,0,99,4096,0
9126,18951,69,27,42,22,22,0,1,0,-5987,-5845,32,0,0,99,4096,0
9127,18951,68,26,44,36,59,0,1,0,-5987,-5845,32,0,0,99,4096,0
9128,18951,69,27,42,22,30,0,1,0,-5987,-5845,32,0,0,99,4096,0
9129,18951,70,26,43,42,42,0,1,0,-5987,-5845,32,0,0,99,4096,0
9130,18951,70,27,43,34,34,0,1,0,-5987,-5845,32,0,0,99,4096,0
9131,18951,71,27,43,60,60,0,1,0,-5987,-5845,32,0,0,99,4096,0
9132,18951,69,28,41,57,57,0,1,0,-5987,-5845,32,0,0,99,4096,0
9133,18951,67,27,43,44,44,0,1,0,-5987,-5845,32,0,0,99,4096,0
9134,18951,67,26,42,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9135,18951,67,27,43,19,19,0,1,0,-5987,-5845,32,0,0,99,4096,0
9136,18951,68,27,46,16,16,0,1,0,-5987,-5845,32,0,0,99,4096,0
9137,18950,67,28,47,14,14,0,1,0,-5987,-5845,32,0,0,99,4096,0
9138,18951,67,27,46,14,14,0,1,0,-5987,-5845,32,0,0,99,4096,0
9139,18950,68,26,46,15,15,0,1,0,-5987,-5845,32,0,0,99,4096,0
9140,18951,68,27,44,21,21,0,1,0,-5987,-5845,32,0,0,99,4096,0
9141,18951,69,26,44,35,35,0,1,0,-5987,-5845,32,0,0,99,4096,0
9142,18951,69,27,45,31,31,0,1,0,-5987,-5845,32,0,0,99,4096,0
9143,18951,67,27,45,22,22,0,1,0,-5987,-5845,32,0,0,99,4096,0
9144,18951,69,27,46,29,29,0,1,0,-5987,-5845,32,0,0,99,4095,0
9145,18951,69,27,44,22,22,0,1,0,-5987,-5845,32,0,0,99,4095,0
9146,18951,69,27,45,22,22,0,1,0,-5987,-5845,32,0,0,99,4095,0
9147,18951,69,27,44,25,25,0,1,0,-5987,-5845,32,0,0,99,4095,0
9148,18951,68,27,41,177,177,0,1,0,-5987,-5845,32,0,0,99,4095,0
9149,18951,67,27,40,260,260,0,1,0,-5987,-5845,32,0,0,99,4095,0
9150,18951,66,27,47,264,198,0,1,0,-5987,-5845,32,0,0,99,4096,0
9151,18951,68,27,50,28,162,0,1,0,-5987,-5845,32,0,0,99,4096,0
9152,18951,69,27,48,16,25,0,1,0,-5987,-5845,32,0,0,99,4096,0
9153,18951,70,26,46,20,20,0,1,0,-5987,-5845,32,0,0,99,4096,0
9154,18951,70,27,45,16,16,0,1,0,-5987,-5845,32,0,0,99,4096,0
9155,18951,69,26,44,16,16,0,1,0,-5987,-5845,32,0,0,99,4096,0
9156,18951,70,26,44,22,22,0,1,0,-5987,-5845,32,0,0,99,4096,0
9157,18950,68,26,44,32,32,0,1,0,-5987,-5845,32,0,0,99,4096,0
9158,18951,70,27,46,37,36,0,1,0,-5987,-5845,32,0,0,99,4096,0
9159,18951,69,26,46,41,41,0,1,0,-5987,-5845,32,0,0,99,4096,0
9160,18951,72,27,47,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9161,18951,72,26,46,22,22,0,1,0,-5987,-5845,32,0,0,99,4096,0
9162,18951,71,27,44,24,24,0,1,0,-5987,-5845,32,0,0,99,4096,0
9163,18951,71,26,44,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9164,18951,71,27,46,22,22,0,1,0,-5987,-5845,32,0,0,99,4096,0
9165,18951,71,26,44,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9166,18951,71,27,44,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9167,18951,71,26,44,31,31,0,1,0,-5987,-5845,32,0,0,99,4096,0
9168,18951,71,27,45,39,39,0,1,0,-5987,-5845,32,0,0,99,4096,0
9169,18951,71,27,45,21,21,0,1,0,-5987,-5845,32,0,0,99,4096,0
9170,18951,71,27,45,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9171,18951,71,27,43,25,25,0,1,0,-5987,-5845,32,0,0,99,4096,0
9172,18951,71,27,45,25,25,0,1,0,-5987,-5845,32,0,0,99,4096,0
9173,18951,69,28,45,52,52,0,1,0,-5987,-5845,32,0,0,99,4096,0
9174,18951,71,27,47,40,40,0,1,0,-5987,-5845,32,0,0,99,4096,0
9175,18951,71,27,45,56,56,0,1,0,-5987,-5845,32,0,0,99,4095,0
9176,18951,71,26,46,42,42,0,1,0,-5987,-5845,32,0,0,99,4095,0
9177,18951,71,27,46,25,25,0,1,0,-5987,-5845,32,0,0,99,4095,0
9178,18951,70,27,45,17,17,0,1,0,-5987,-5845,32,0,0,99,4095,0
9179,18951,71,27,44,27,27,0,1,0,-5987,-5845,32,0,0,99,4095,0
9180,18951,70,28,44,24,24,0,1,0,-5987,-5845,32,0,0,99,4096,0
9181,18951,70,27,45,25,25,0,1,0,-5987,-5845,32,0,0,99,4096,0
9182,18951,69,27,44,25,25,0,1,0,-5987,-5845,32,0,0,99,4096,0
9183,18951,70,27,45,19,19,0,1,0,-5987,-5845,32,0,0,99,4096,0
9184,18951,70,28,45,31,31,0,1,0,-5987,-5845,32,0,0,99,4096,0
9185,18951,70,27,43,31,31,0,1,0,-5987,-5845,32,0,0,99,4096,0
9186,18951,70,27,44,20,20,0,1,0,-5987,-5845,32,0,0,99,4096,0
9187,18951,70,27,45,22,22,0,1,0,-5987,-5845,32,0,0,99,4096,0
9188,18951,72,27,44,27,27,0,1,0,-5987,-5845,32,0,0,99,4096,0
9189,18951,72,28,43,42,42,0,1,0,-5987,-5845,32,0,0,99,4096,0
9190,18951,71,27,43,44,44,0,1,0,-5987,-5845,32,0,0,99,4096,0
9191,18951,72,26,44,17,17,0,1,0,-5987,-5845,32,0,0,99,4096,0
9192,18950,70,27,47,17,17,0,1,0,-5987,-5845,32,0,0,99,4096,0
9193,18951,71,27,44,92,92,0,1,0,-5987,-5845,32,0,0,99,4096,0
9194,18951,69,27,41,135,135,0,1,0,-5987,-5845,32,0,0,99,4096,0
9195,18951,70,27,43,79,79,0,1,0,-5987,-5845,32,0,0,99,4096,0
9196,18951,70,27,43,34,34,0,1,0,-5987,-5845,32,0,0,99,4096,0
9197,18950,72,27,44,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9198,18951,72,27,45,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9199,18950,80,25,49,23,23,0,1,-100,-5987,-5845,32,0,0,99,4096,0
9200,18950,85,24,50,22,22,0,1,-100,-5987,-5845,32,0,0,99,4096,0
9201,18950,86,24,50,23,23,0,1,0,-5987,-5845,32,0,0,99,4095,0
9202,18951,70,27,46,25,25,0,1,0,-5987,-5845,32,0,0,99,4095,0
9203,18951,71,27,45,20,20,0,1,0,-5987,-5845,32,0,0,99,4095,0
9204,18951,72,28,46,22,22,0,1,0,-5987,-5845,32,0,0,99,4095,0
9205,18951,71,27,44,23,23,0,1,0,-5987,-5845,32,0,0,99,4095,0
9206,18951,70,27,44,23,23,0,1,0,-5987,-5845,32,0,0,99,4096,0
9207,18951,72,27,46,23,23,0,1,5,-5987,-5845,32,0,0,99,4096,0
9208,18950,83,25,48,23,23,0,1,5,-5987,-5845,32,0,0,99,4096,0
9209,18950,84,24,48,23,23,0,1,5,-5987,-5845,32,0,0,99,4096,0
9210,18950,84,25,48,23,23,0,1,10,-5987,-5845,32,0,0,99,4096,0
9211,18950,86,25,48,22,22,0,1,10,-5987,-5845,32,0,0,99,4096,0
9212,18951,84,24,48,22,22,0,1,10,-5987,-5845,32,0,0,99,4096,0
9213,18951,83,26,48,23,23,0,1,15,-5987,-5845,32,0,0,99,4096,0
9214,18951,84,25,48,24,24,0,1,15,-5987,-5845,32,0,0,99,4096,0
9215,18950,84,25,47,25,25,0,1,20,-5987,-5845,32,0,0,99,4096,0
9216,18951,84,26,46,22,22,0,1,20,-5987,-5845,32,0,0,99,4096,0
9217,18950,83,25,47,24,24,0,1,20,-5987,-5845,32,0,0,99,4096,0
9218,18950,84,25,46,29,29,0,1,25,-5987,-5845,32,0,0,99,4096,0
9219,18950,84,25,46,25,25,0,1,25,-5987,-5845,32,0,0,99,4096,0
9220,18950,84,25,47,23,23,0,1,25,-5987,-5845,32,0,0,99,4096,0
9221,18950,84,24,49,24,24,0,1,30,-5987,-5845,32,0,0,99,4096,0
9222,18950,82,25,48,23,23,0,1,30,-5987,-5845,32,0,0,99,4096,0
9223,18950,82,24,49,23,23,0,1,30,-5987,-5845,32,0,0,99,4096,0
9224,18950,80,24,49,23,23,0,1,35,-5987,-5845,32,0,0,99,4096,0
9225,18950,82,25,49,22,22,0,1,35,-5987,-5845,32,0,0,99,4096,0
9226,18950,82,25,49,23,23,0,1,35,-5987,-5845,32,0,0,99,4096,0
9227,18950,82,24,49,22,22,0,1,40,-5987,-5845,32,0,0,99,4096,0
9228,18951,82,26,48,23,23,0,1,40,-5987,-5845,32,0,0,99,4096,0
9229,18950,83,26,47,23,23,0,1,40,-5987,-5845,32,0,0,99,4096,0
9230,18950,83,26,49,25,25,0,1,40,-5987,-5845,32,0,0,99,4096,0
9231,18950,84,25,50,26,26,0,1,40,-5987,-5845,32,0,0,99,4096,0
9232,18950,81,25,51,18,18,0,1,40,-5987,-5845,32,0,0,99,4096,0
9233,18950,81,26,49,16,16,0,1,40,-5987,-5845,32,0,0,99,4096,0
9234,18951,82,25,47,18,18,0,1,40,-5987,-5845,32,0,0,99,4096,0
9235,18950,83,24,47,22,22,0,1,40,-5987,-5845,32,0,0,99,4096,0
9236,18950,82,24,47,23,23,0,1,40,-5987,-5845,32,0,0,99,4096,0
9237,18950,82,25,47,23,23,0,1,40,-5987,-5845,32,0,0,99,4096,0
9238,18950,84,24,47,24,24,0,1,40,-5987,-5845,32,0,0,99,4096,0
9239,18950,86,25,49,25,25,0,1,40,-5987,-5845,32,0,0,99,4096,0
9240,18950,85,25,51,15,16,0,1,40,-5987,-5845,32,0,0,99,4096,0
9241,18950,84,24,50,53,53,0,1,40,-5987,-5845,32,0,0,99,4096,0
9242,18950,84,26,50,41,41,0,1,40,-5987,-5845,32,0,0,99,4096,0
9243,18950,85,24,50,22,22,0,1,40,-5987,-5845,32,0,0,99,4096,0
9244,18950,85,25,50,27,27,0,1,40,-5987,-5845,32,0,0,99,4096,0
9245,18950,84,24,50,19,19,0,1,40,-5987,-5845,32,0,0,99,4096,0
9246,18950,85,24,51,21,21,0,1,45,-5987,-5845,32,0,0,99,4096,0
9247,18950,86,27,48,21,21,0,1,45,-5987,-5845,32,0,0,99,4096,0
9248,18951,85,25,48,23,23,0,1,50,-5987,-5845,32,0,0,99,4096,0
9249,18951,85,24,47,21,21,0,1,50,-5987,-5845,32,0,0,99,4096,0
9250,18950,85,25,48,22,22,0,1,55,-5987,-5845,32,0,0,99,4096,0
9251,18951,83,25,48,22,22,0,1,55,-5987,-5845,32,0,0,99,4096,0
9252,18950,82,26,48,24,24,0,1,55,-5987,-5845,32,0,0,99,4096,0
9253,18950,84,25,48,23,23,0,1,55,-5987,-5845,32,0,0,99,4096,0
9254,18950,82,24,48,22,22,0,1,55,-5987,-5845,32,0,0,99,4096,0
9255,18950,83,25,48,19,19,0,1,55,-5987,-5845,32,0,0,99,4096,0
9256,18950,82,26,49,16,16,0,1,55,-5987,-5845,32,0,0,99,4096,0
9257,18950,84,25,50,16,16,0,1,55,-5987,-5845,32,0,0,99,4096,0
9258,18950,83,24,51,15,15,0,1,55,-5987,-5845,32,0,0,99,4096,0
9259,18950,83,25,45,186,186,0,1,55,-5987,-5845,32,0,0,99,4096,0
9260,18950,81,26,43,410,390,0,1,55,-5987,-5845,32,0,0,99,4096,0
9261,18950,77,26,56,272,470,0,1,55,-5987,-5845,32,0,0,99,4096,0
9262,18950,77,27,43,646,649,0,1,55,-5987,-5845,32,0,0,99,4096,0
9263,18950,76,25,58,530,710,0,1,55,-5987,-5845,32,0,0,99,4096,0
9264,18950,9,31,53,968,1053,0,1,55,-5987,-5845,32,0,0,99,4096,0
9265,18950,-59,36,56,1122,1144,0,1,55,-5987,-5845,32,0,0,99,4096,0
9266,18950,-90,33,69,1288,1649,0,1,55,-5987,-5845,32,0,0,99,4096,0
9267,18950,-113,40,60,1906,1951,0,1,55,-5987,-5845,32,0,0,99,4096,0
9269,18950,-115,35,74,1529,2098,0,1,55,-5987,-5845,32,0,0,99,4096,0
9270,18950,-124,39,65,2086,2224,0,1,55,-5987,-5845,32,0,0,99,4096,0
9271,18950,-121,36,72,1627,2091,0,1,55,-5987,-5845,32,0,0,99,4096,0
9272,18950,-113,39,63,1948,2079,0,1,55,-5985,-5843,32,0,0,99,4096,0
9273,18943,404,2177,3744,587,392,31,1,55,3294,2961,29,19,0,99,4096,0
9274,18942,406,2267,3873,689,491,32,1,55,3294,3224,29,21,0,99,4096,0
9275,18941,405,2228,4012,631,450,35,1,55,3294,3256,30,21,0,99,4096,0
9276,18940,406,2329,3942,656,463,40,1,55,3294,3260,29,27,0,99,4096,0
9277,18940,406,2407,4117,653,458,41,1,55,3294,3292,29,29,0,99,4094,0
9278,18940,407,2334,4130,678,485,42,1,55,3294,3293,29,29,0,99,4094,0
9279,18940,407,2257,3928,681,492,41,1,55,3294,3300,29,29,0,99,4094,0
9280,18940,406,2444,4125,673,490,39,1,55,3294,3309,29,27,0,99,4094,0
9281,18940,407,2232,3925,629,440,38,1,55,3294,3287,30,27,0,99,4094,0
9282,18940,406,2441,4100,637,433,39,1,55,3294,3294,29,29,0,99,4094,0
9283,18939,407,2237,4020,681,486,39,1,55,3294,3291,29,29,0,99,4094,0
9284,18940,407,2432,4055,679,493,39,1,55,3294,3302,29,29,0,99,4094,0
9285,18940,407,2174,3958,625,438,38,1,55,3294,3302,30,23,0,99,4094,0
9286,18940,406,2436,4131,638,432,38,1,55,3294,3288,29,24,0,99,4094,0
9287,18940,406,2239,3983,684,491,39,1,55,3294,3282,29,29,0,99,4094,-2
9288,18940,405,2360,3924,684,495,40,1,55,3294,3290,29,29,0,99,4094,-2
9289,18939,405,2370,4212,658,480,40,1,55,3294,3298,29,29,0,99,4094,-2
9290,18939,404,2272,3856,636,439,39,1,55,3294,3290,30,29,0,99,4094,-2
9291,18939,406,2419,4118,649,450,40,1,55,3294,3288,29,29,0,99,4094,-2
9292,18939,405,2314,4128,681,486,41,1,55,3294,3293,29,29,0,99,4094,-2
9293,18940,406,2276,3885,683,494,40,1,55,3294,3298,29,29,0,99,4094,-2
9294,18939,405,2428,4118,679,494,40,1,55,3294,3296,29,29,0,99,4094,-2
9295,18939,405,2253,4031,636,453,40,1,55,3294,3294,30,29,0,99,4094,-2
9296,18939,406,2408,3981,628,423,39,1,55,3294,3296,29,29,0,99,4094,-2
9297,18939,405,2283,4114,678,480,39,1,55,3294,3294,29,29,0,99,4094,-2
9298,18939,405,2397,3970,682,494,39,1,55,3294,3299,29,29,0,99,4093,-1
9299,18939,405,2252,4066,626,442,38,1,55,3294,3300,30,22,0,99,4093,-1
9300,18940,405,2440,4167,635,425,38,1,55,3294,3299,29,21,0,99,4093,-1
9301,18939,405,2257,3844,685,492,38,1,55,3294,3292,29,21,0,99,4093,-1
9302,18940,404,2385,4210,661,483,38,1,55,3294,3287,30,25,0,99,4093,-1
